severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2023-03-06T02:10:46+0000		41.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""imageURL"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=41.0, endLine=41.0, startOffset=3.0, endOffset=11.0}	2min	AYa0r7hG1m6JgciZ3InQ	1d386b08b98232e4ebbcb69a2248d37e	OPEN
MINOR	2023-03-06T02:10:46+0000		46.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""restaurantInfo"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=46.0, endLine=46.0, startOffset=2.0, endOffset=16.0}	2min	AYa0r7hG1m6JgciZ3InS	eb9022d54ee7ad4182d078ec00776d74	OPEN
MAJOR	2023-03-06T02:10:46+0000		47.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=47.0, endLine=47.0, startOffset=2.0, endOffset=7.0}	5min	AYa0r7hG1m6JgciZ3InW	9b3ae5488ced00c1c7f058a96737b9f8	OPEN
MAJOR	2023-03-06T02:10:46+0000		48.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=48.0, endLine=48.0, startOffset=2.0, endOffset=7.0}	5min	AYa0r7hG1m6JgciZ3InX	00bac8a0d27f386ff200c2aa41e97b2a	OPEN
MAJOR	2023-03-06T02:10:46+0000		49.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=49.0, endLine=49.0, startOffset=2.0, endOffset=7.0}	5min	AYa0r7hG1m6JgciZ3InY	a9a474fed38cba89626958f1cd6528cb	OPEN
MAJOR	2023-03-06T02:10:46+0000		52.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/findARestaurant.py		MAIN	{startLine=52.0, endLine=52.0, startOffset=2.0, endOffset=7.0}	5min	AYa0r7hG1m6JgciZ3InZ	4dd6568d17f257a0e92bf0201bf9f59e	OPEN
MINOR	2023-03-06T02:10:46+0000		4.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this parameter ""inputString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/geocode.py		MAIN	{startLine=4.0, endLine=4.0, startOffset=23.0, endOffset=34.0}	2min	AYa0r7hI1m6JgciZ3Ina	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MAJOR	2023-03-06T02:10:46+0000		4.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getGeocodeLocation"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/geocode.py		MAIN	{startLine=4.0, endLine=4.0, startOffset=4.0, endOffset=22.0}	10min	AYa0r7hI1m6JgciZ3Inc	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MINOR	2023-03-06T02:10:46+0000		8.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""locationString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/solution_code/geocode.py		MAIN	{startLine=8.0, endLine=8.0, startOffset=4.0, endOffset=18.0}	2min	AYa0r7hI1m6JgciZ3Inb	7becc1357c4fddb3b2f164b0838b04b4	OPEN
MINOR	2023-03-06T02:10:46+0000		4.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this parameter ""inputString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/starter_code/geocode.py		MAIN	{startLine=4.0, endLine=4.0, startOffset=23.0, endOffset=34.0}	2min	AYa0r7hB1m6JgciZ3InN	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MAJOR	2023-03-06T02:10:46+0000		4.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getGeocodeLocation"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/starter_code/geocode.py		MAIN	{startLine=4.0, endLine=4.0, startOffset=4.0, endOffset=22.0}	10min	AYa0r7hB1m6JgciZ3InP	8b4a5302a0b895c52b76a788c8acf85f	OPEN
MINOR	2023-03-06T02:10:46+0000		8.0		python:S117	Fullstack-Nanodegree---Designing-RESTful-APIs	2min		"Rename this local variable ""locationString"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_2/12_Make_Your_Own_Mashup/starter_code/geocode.py		MAIN	{startLine=8.0, endLine=8.0, startOffset=4.0, endOffset=18.0}	2min	AYa0r7hB1m6JgciZ3InO	7becc1357c4fddb3b2f164b0838b04b4	OPEN
MAJOR	2023-03-06T02:10:46+0000		8.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunction"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Solution Code/endpoints_solution.py		MAIN	{startLine=8.0, endLine=8.0, startOffset=4.0, endOffset=19.0}	10min	AYa0r7ii1m6JgciZ3ItD	564d8ffc50f66844ef37c72c4688dbea	OPEN
MAJOR	2023-03-06T02:10:46+0000		14.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunctionId"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Solution Code/endpoints_solution.py		MAIN	{startLine=14.0, endLine=14.0, startOffset=4.0, endOffset=21.0}	10min	AYa0r7ii1m6JgciZ3ItE	e675c7d60aea662b16d62b606a9bebd5	OPEN
MAJOR	2023-03-06T02:10:46+0000		7.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunction"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints.py		MAIN	{startLine=7.0, endLine=7.0, startOffset=4.0, endOffset=19.0}	10min	AYa0r7ik1m6JgciZ3ItG	564d8ffc50f66844ef37c72c4688dbea	OPEN
MAJOR	2023-03-06T02:10:46+0000		13.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunctionId"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints.py		MAIN	{startLine=13.0, endLine=13.0, startOffset=4.0, endOffset=21.0}	10min	AYa0r7ik1m6JgciZ3ItH	e675c7d60aea662b16d62b606a9bebd5	OPEN
MAJOR	2023-03-06T02:10:46+0000		5.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=5.0, endLine=5.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7im1m6JgciZ3ItI	09c788e6968ecbef6eb2d9a99a25d021	OPEN
MAJOR	2023-03-06T02:10:46+0000		10.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7im1m6JgciZ3ItJ	50d4995e0b10f3598d4a2e4e5a7a2207	OPEN
MAJOR	2023-03-06T02:10:46+0000		16.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=16.0, endLine=16.0, startOffset=8.0, endOffset=80.0}	20min	AYa0r7im1m6JgciZ3ItK	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		18.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=18.0, endLine=18.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItL	d8a5c798a9f93df7d688be824f0e62e8	OPEN
MAJOR	2023-03-06T02:10:46+0000		19.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=19.0, endLine=19.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItM	2422e186e6ad1733f9503fd8ec30b60d	OPEN
MAJOR	2023-03-06T02:10:46+0000		22.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=22.0, endLine=22.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItN	08896254733fa312f0529006bc8e7851	OPEN
MAJOR	2023-03-06T02:10:46+0000		25.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=25.0, endLine=25.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7im1m6JgciZ3ItO	8a178be02f75726a49112e946472c2ad	OPEN
MAJOR	2023-03-06T02:10:46+0000		33.0		python:S112	Fullstack-Nanodegree---Designing-RESTful-APIs	20min		Replace this generic exception class with a more specific one.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"cwe / error-handling / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=33.0, endLine=33.0, startOffset=9.0, endOffset=81.0}	20min	AYa0r7im1m6JgciZ3ItP	33bed04691db6a40eeb4f5281f5cd5c5	OPEN
MAJOR	2023-03-06T02:10:46+0000		37.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=37.0, endLine=37.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItQ	c740a1fed1b9cf234d62268d32e3d225	OPEN
MAJOR	2023-03-06T02:10:46+0000		38.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=38.0, endLine=38.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItR	2422e186e6ad1733f9503fd8ec30b60d	OPEN
MAJOR	2023-03-06T02:10:46+0000		41.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=41.0, endLine=41.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItS	45b871883af368ade2369bc1e7689818	OPEN
MAJOR	2023-03-06T02:10:46+0000		42.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/03_Making an Endpoint with Flask/Starter Code/endpoints_tester.py		MAIN	{startLine=42.0, endLine=42.0, startOffset=1.0, endOffset=6.0}	5min	AYa0r7im1m6JgciZ3ItT	6a9464681d2c1a5ce1d213b1a53880c2	OPEN
MAJOR	2023-03-06T02:10:46+0000		7.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunction"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=7.0, endLine=7.0, startOffset=4.0, endOffset=19.0}	10min	AYa0r7iN1m6JgciZ3Iqs	564d8ffc50f66844ef37c72c4688dbea	OPEN
MAJOR	2023-03-06T02:10:46+0000		19.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""puppiesFunctionId"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=19.0, endLine=19.0, startOffset=4.0, endOffset=21.0}	10min	AYa0r7iN1m6JgciZ3Iqu	e675c7d60aea662b16d62b606a9bebd5	OPEN
MAJOR	2023-03-06T02:10:46+0000		31.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getAllPuppies"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=31.0, endLine=31.0, startOffset=4.0, endOffset=17.0}	10min	AYa0r7iN1m6JgciZ3Iqv	63b84d12c62550e58b1ac0a16d25d0f2	OPEN
MAJOR	2023-03-06T02:10:46+0000		34.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""makeANewPuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=34.0, endLine=34.0, startOffset=4.0, endOffset=17.0}	10min	AYa0r7iN1m6JgciZ3Iqw	c107dbafcfde170dff592d591b207e9a	OPEN
MAJOR	2023-03-06T02:10:46+0000		37.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""getPuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=37.0, endLine=37.0, startOffset=4.0, endOffset=12.0}	10min	AYa0r7iN1m6JgciZ3Iqx	91cb6477b220f6a20a82bdf7e93c1bcd	OPEN
MAJOR	2023-03-06T02:10:46+0000		40.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""updatePuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=40.0, endLine=40.0, startOffset=4.0, endOffset=15.0}	10min	AYa0r7iN1m6JgciZ3Iqy	725047c355519619454e5ded9a0ea9a8	OPEN
MAJOR	2023-03-06T02:10:46+0000		43.0		python:S1542	Fullstack-Nanodegree---Designing-RESTful-APIs	10min		"Rename function ""deletePuppy"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:10:46+0000	CODE_SMELL	false	"convention / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Solution Code/endpoints_project2sol.py		MAIN	{startLine=43.0, endLine=43.0, startOffset=4.0, endOffset=15.0}	10min	AYa0r7iN1m6JgciZ3Iqz	19bd1d3352d79fa46d601c39dbbdba28	OPEN
MAJOR	2023-03-06T02:10:46+0000		5.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Starter Code/endpoints_tester2.py		MAIN	{startLine=5.0, endLine=5.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7iP1m6JgciZ3Iq2	09c788e6968ecbef6eb2d9a99a25d021	OPEN
MAJOR	2023-03-06T02:10:46+0000		10.0		python:PrintStatementUsage	Fullstack-Nanodegree---Designing-RESTful-APIs	5min		Replace print statement by built-in function.	2023-03-06T02:10:46+0000	CODE_SMELL	false	"obsolete / python3 / "	Fullstack-Nanodegree---Designing-RESTful-APIs:APIs-master/Lesson_3/04_Responding to Different Types of Requests/Starter Code/endpoints_tester2.py		MAIN	{startLine=10.0, endLine=10.0, startOffset=0.0, endOffset=5.0}	5min	AYa0r7iP1m6JgciZ3Iq3	50d4995e0b10f3598d4a2e4e5a7a2207	OPEN
