severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MAJOR	2023-03-06T02:01:04+0000		55.0		python:S1854	Google-App-Engine-Discourse-API-Client	15min		Remove this assignment to local variable 'response'; the value is never used.	2023-03-06T02:01:04+0000	CODE_SMELL	false	"cwe / unused / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/functional_tests/test_users.py		MAIN	{startLine=55.0, endLine=60.0, startOffset=8.0, endOffset=22.0}	15min	AYa0psyo1m6JgciZ3EIx	f7c6b161847ad687f8fb02ec067b2b65	OPEN
MINOR	2023-03-06T02:01:04+0000		22.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getAllCategories"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py		MAIN	{startLine=22.0, endLine=22.0, startOffset=8.0, endOffset=24.0}	5min	AYa0psyb1m6JgciZ3EIL	ac9041b23701279d9f21dddeec553169	OPEN
MINOR	2023-03-06T02:01:04+0000		32.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getByName"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py		MAIN	{startLine=32.0, endLine=32.0, startOffset=8.0, endOffset=17.0}	5min	AYa0psyb1m6JgciZ3EIM	910874f9535b4f5eafdbf433ab6385da	OPEN
CRITICAL	2023-03-06T02:01:04+0000		49.0		python:S1192	Google-App-Engine-Discourse-API-Client	8min		Define a constant instead of duplicating this literal 'categories.json' 4 times.	2023-03-06T02:01:04+0000	CODE_SMELL	false	"design / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py	"{locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py, textRange={startLine=51.0, endLine=51.0, startOffset=59.0, endOffset=76.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py, textRange={startLine=77.0, endLine=77.0, startOffset=59.0, endOffset=76.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py, textRange={startLine=79.0, endLine=79.0, startOffset=59.0, endOffset=76.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=49.0, endLine=49.0, startOffset=59.0, endOffset=76.0}	8min	AYa0psyb1m6JgciZ3EIK	23e61714ce6b8c4cfd08e1cb3bd3eaeb	OPEN
MINOR	2023-03-06T02:01:04+0000		60.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getBySlug"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/categories.py		MAIN	{startLine=60.0, endLine=60.0, startOffset=8.0, endOffset=17.0}	5min	AYa0psyb1m6JgciZ3EIN	162ac4b7895bff839ffeb6edc9738f20	OPEN
MINOR	2023-03-06T02:01:04+0000		18.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getTopics"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/content.py		MAIN	{startLine=18.0, endLine=18.0, startOffset=8.0, endOffset=17.0}	5min	AYa0psyh1m6JgciZ3EIV	2124bef0fbb60af30e1553ddc7ff65f5	OPEN
MINOR	2023-03-06T02:01:04+0000		42.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getTopic"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/content.py		MAIN	{startLine=42.0, endLine=42.0, startOffset=8.0, endOffset=16.0}	5min	AYa0psyh1m6JgciZ3EIW	4b5c16e2c49739c6ce15c0e577a4bc04	OPEN
MINOR	2023-03-06T02:01:04+0000		56.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getTopicLast"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/content.py		MAIN	{startLine=56.0, endLine=56.0, startOffset=8.0, endOffset=20.0}	5min	AYa0psyh1m6JgciZ3EIX	e0931b3e187af18fb0385382a503f363	OPEN
MINOR	2023-03-06T02:01:04+0000		29.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getRequest"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=29.0, endLine=29.0, startOffset=8.0, endOffset=18.0}	5min	AYa0psyj1m6JgciZ3EIY	f60176ce62713f027aa3b756b13cc514	OPEN
MINOR	2023-03-06T02:01:04+0000		35.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""putRequest"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=35.0, endLine=35.0, startOffset=8.0, endOffset=18.0}	5min	AYa0psyj1m6JgciZ3EIZ	a5192c3301a723bd11694fe4377662ee	OPEN
MINOR	2023-03-06T02:01:04+0000		41.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""postRequest"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=41.0, endLine=41.0, startOffset=8.0, endOffset=19.0}	5min	AYa0psyj1m6JgciZ3EIa	5fa9095f6f0d556bc7c2f59530cbe70a	OPEN
MINOR	2023-03-06T02:01:04+0000		47.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""deleteRequest"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=47.0, endLine=47.0, startOffset=8.0, endOffset=21.0}	5min	AYa0psyj1m6JgciZ3EIb	97ffdc18e449d7063b82a9ca96cefea4	OPEN
MINOR	2023-03-06T02:01:04+0000		53.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""_sendDiscourseRequest"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=53.0, endLine=53.0, startOffset=8.0, endOffset=29.0}	5min	AYa0psyj1m6JgciZ3EIc	3cd38bbc7454ccf97651871b44e72b75	OPEN
MAJOR	2023-03-06T02:01:04+0000		95.0		python:S1542	Google-App-Engine-Discourse-API-Client	10min		"Rename function ""initClient"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/discourse_client.py		MAIN	{startLine=95.0, endLine=95.0, startOffset=4.0, endOffset=14.0}	10min	AYa0psyj1m6JgciZ3EId	bf6c0fb1b53712252b345652ae0881b5	OPEN
MINOR	2023-03-06T02:01:04+0000		22.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""addUserByEmail"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=22.0, endLine=22.0, startOffset=8.0, endOffset=22.0}	5min	AYa0psye1m6JgciZ3EIO	0d1b2a72d9a28a315a512586e59b835f	OPEN
MINOR	2023-03-06T02:01:04+0000		48.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""addUserByUsername"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=48.0, endLine=48.0, startOffset=8.0, endOffset=25.0}	5min	AYa0psye1m6JgciZ3EIP	adc751d6fca8192649b488d0d34f7a5f	OPEN
MINOR	2023-03-06T02:01:04+0000		77.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""removeUserByEmail"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=77.0, endLine=77.0, startOffset=8.0, endOffset=25.0}	5min	AYa0psye1m6JgciZ3EIQ	64c3ee886a605edbf47494dd9231840c	OPEN
MINOR	2023-03-06T02:01:04+0000		103.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""removeUserByUsername"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=103.0, endLine=103.0, startOffset=8.0, endOffset=28.0}	5min	AYa0psye1m6JgciZ3EIR	85fb42db087672517032e55273be19c4	OPEN
MINOR	2023-03-06T02:01:04+0000		126.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""removeUserById"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=126.0, endLine=126.0, startOffset=8.0, endOffset=22.0}	5min	AYa0psye1m6JgciZ3EIS	2c1bc33db7bb5968d269fbde96a75d83	OPEN
MINOR	2023-03-06T02:01:04+0000		213.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getByName"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=213.0, endLine=213.0, startOffset=8.0, endOffset=17.0}	5min	AYa0psye1m6JgciZ3EIT	9b74a3b5e0618e588024f6faf7563e28	OPEN
MINOR	2023-03-06T02:01:04+0000		232.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getMembers"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/groups.py		MAIN	{startLine=232.0, endLine=232.0, startOffset=8.0, endOffset=18.0}	5min	AYa0psye1m6JgciZ3EIU	e8214f35747823c8068db57d20142b84	OPEN
MINOR	2023-03-06T02:01:04+0000		24.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getByUsername"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/users.py		MAIN	{startLine=24.0, endLine=24.0, startOffset=8.0, endOffset=21.0}	5min	AYa0psyk1m6JgciZ3EIe	5e9e5542a2fad30604d79f44c7a44515	OPEN
MINOR	2023-03-06T02:01:04+0000		44.0		python:S100	Google-App-Engine-Discourse-API-Client	5min		"Rename method ""getByEmail"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-03-06T02:01:04+0000	CODE_SMELL	false	"convention / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/gae_discourse_client/users.py		MAIN	{startLine=44.0, endLine=44.0, startOffset=8.0, endOffset=18.0}	5min	AYa0psyk1m6JgciZ3EIf	fa1785e0cb17a818a0d82dec77794e26	OPEN
CRITICAL	2023-03-06T02:01:04+0000		31.0		python:S1192	Google-App-Engine-Discourse-API-Client	14min		Define a constant instead of duplicating this literal 'http://rants.example.com/categories.json' 7 times.	2023-03-06T02:01:04+0000	CODE_SMELL	false	"design / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py	"{locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=46.0, endLine=46.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=56.0, endLine=56.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=72.0, endLine=72.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=77.0, endLine=77.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=89.0, endLine=89.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=104.0, endLine=104.0, startOffset=33.0, endOffset=75.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=31.0, endLine=31.0, startOffset=33.0, endOffset=75.0}	14min	AYa0psyu1m6JgciZ3EI-	90e4bcdb2fbfc2b8c682e18b095ac80e	OPEN
CRITICAL	2023-03-06T02:01:04+0000		36.0		python:S1192	Google-App-Engine-Discourse-API-Client	6min		Define a constant instead of duplicating this literal 'http://rants.example.com/categories' 3 times.	2023-03-06T02:01:04+0000	CODE_SMELL	false	"design / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py	"{locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=61.0, endLine=61.0, startOffset=33.0, endOffset=70.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=109.0, endLine=109.0, startOffset=33.0, endOffset=70.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=36.0, endLine=36.0, startOffset=33.0, endOffset=70.0}	6min	AYa0psyu1m6JgciZ3EI8	43733e23afa5e2edac9512439b738785	OPEN
CRITICAL	2023-03-06T02:01:04+0000		39.0		python:S1192	Google-App-Engine-Discourse-API-Client	18min		Define a constant instead of duplicating this literal 'Football Players' 9 times.	2023-03-06T02:01:04+0000	CODE_SMELL	false	"design / "	Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py	"{locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=45.0, endLine=45.0, startOffset=81.0, endOffset=99.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=55.0, endLine=55.0, startOffset=81.0, endOffset=99.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=65.0, endLine=65.0, startOffset=33.0, endOffset=51.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=82.0, endLine=82.0, startOffset=37.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=88.0, endLine=88.0, startOffset=81.0, endOffset=99.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=97.0, endLine=97.0, startOffset=26.0, endOffset=44.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=113.0, endLine=113.0, startOffset=30.0, endOffset=48.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=Google-App-Engine-Discourse-API-Client:gae-discourse-client-master/tests/test_categories.py, textRange={startLine=121.0, endLine=121.0, startOffset=25.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=39.0, endLine=39.0, startOffset=26.0, endOffset=44.0}	18min	AYa0psyu1m6JgciZ3EI9	8510a8618b3190331139ca64e9853f16	OPEN
